system:index,.geo
0,"{""type"":""Polygon"",""coordinates"":[[[-106.5007896116516,-74.47313341849232],[-106.48705670149535,-74.47497139512895],[-106.45341107161254,-74.47019221440331],[-106.42457196028441,-74.47129522961484],[-106.39229962141722,-74.46872140857863],[-106.37719342024535,-74.46283682647517],[-106.34217449934691,-74.45878991486066],[-106.30852886946411,-74.4621011008228],[-106.28174969465941,-74.45934182697802],[-106.25085064680786,-74.45989371997844],[-106.22269818098754,-74.46283682647517],[-106.11352154524535,-74.45566205173493],[-106.09635540755004,-74.45695006972812],[-106.0276908567688,-74.44424934704969],[-106.00846478255005,-74.43577657588855],[-105.99061199934692,-74.4274836403813],[-105.99129864485472,-74.41937082567628],[-105.99953839094847,-74.41660415139616],[-106.03730389387817,-74.41217647597584],[-106.0221976927063,-74.4075630095089],[-106.03524395735472,-74.40073263538386],[-106.00915142805786,-74.38965015040093],[-105.99679180891724,-74.37819018343187],[-106.06202313215941,-74.36524165132433],[-106.08056256087035,-74.36968232654299],[-106.09566876204222,-74.36894229941994],[-106.10734173567505,-74.37190220294609],[-106.1437339475891,-74.36838725665801],[-106.1547202757141,-74.37005232729368],[-106.17051312239379,-74.36875728730121],[-106.22681805403442,-74.37892978363473],[-106.27350994856567,-74.38761752882402],[-106.30555429546494,-74.40184046180194],[-106.3186005601134,-74.40867036288442],[-106.36643089862415,-74.41867968862513],[-106.37924429228237,-74.42353364811353],[-106.38611074736048,-74.4285111574038],[-106.4307427053683,-74.43754045317107],[-106.45614858915737,-74.4454599140123],[-106.46353934890102,-74.45440801314903],[-106.46422599440884,-74.45661615399823],[-106.5007896116516,-74.47313341849232]]]}"
