system:index,.geo
0,"{""type"":""Polygon"",""coordinates"":[[[-107.20425796762615,-74.24049162995229],[-107.22211075082927,-74.24683115004163],[-107.23035049692301,-74.2589439033361],[-107.25232315317302,-74.27030299884672],[-107.25712967172771,-74.27904963868446],[-107.26536941782145,-74.28295617924735],[-107.25438308969645,-74.28332818137372],[-107.21043777719646,-74.2725366343273],[-107.17610550180584,-74.25596314505808],[-107.12117386118082,-74.23564208394566],[-107.14039993539957,-74.2313508885509],[-107.20425796762615,-74.24049162995229]]]}"
