system:index,.geo
0,"{""type"":""Polygon"",""coordinates"":[[[-106.60116085693122,-74.34451429812998],[-106.59326443359139,-74.35886808282504],[-106.58571133300543,-74.36377320657864],[-106.58296475097418,-74.36488359237568],[-106.56408199950934,-74.38938502435228],[-106.55206570312262,-74.39335719632726],[-106.54348263427497,-74.39538908921317],[-106.52253994628668,-74.39982141467061],[-106.47962460204842,-74.41264976633612],[-106.47687802001715,-74.41264976633612],[-106.46074185058356,-74.40757503025907],[-106.45902523681404,-74.40517550329638],[-106.45902523681404,-74.40296023571733],[-106.46348843261481,-74.40111394498915],[-106.45868191406014,-74.39945210111144],[-106.46760830566168,-74.39566614552794],[-106.46692166015389,-74.39400373568394],[-106.484774443357,-74.39187929399989],[-106.49919399902107,-74.38633594471094],[-106.50571713134529,-74.37977383470046],[-106.51670345947028,-74.37357895480947],[-106.52116665527106,-74.3728391075767],[-106.53180966064215,-74.36617894529766],[-106.54142269775154,-74.36266274389104],[-106.54863247558356,-74.36108945678572],[-106.56202206298592,-74.3597936926943],[-106.57712826415778,-74.35118345923559],[-106.60116085693122,-74.34451429812998]]]}"
