system:index,.geo
0,"{""type"":""Polygon"",""coordinates"":[[[73.31687158912406,-67.1285268009643],[73.30657190650686,-67.13252959824155],[73.2976455149053,-67.1421336070479],[73.28459925025686,-67.1533334593866],[73.27841944068655,-67.15386665612124],[73.26605982154592,-67.16346218365135],[73.26949304908499,-67.16719274745448],[73.27155298560842,-67.1711891400084],[73.2866591867803,-67.1754512289797],[73.29009241431936,-67.17944625334232],[73.30657190650686,-67.1810440777532],[73.32167810767874,-67.18131037152604],[73.33678430885061,-67.18636939434673],[73.35738367408499,-67.18849919157607],[73.37660974830374,-67.1845056673671],[73.38965601295217,-67.18636939434673],[73.39720911353811,-67.1845056673671],[73.41162866920217,-67.18610315645867],[73.41506189674124,-67.18317434557406],[73.43016809791311,-67.18184295024709],[73.44870752662405,-67.1810440777532],[73.48166651099905,-67.18770053967198],[73.50569910377249,-67.18264179626753],[73.51943201392875,-67.18157666235732],[73.5283584055303,-67.18290807239147],[73.55445093482717,-67.18557067185935],[73.56543726295217,-67.18317434557406],[73.58054346412405,-67.18423940889105],[73.58946985572561,-67.17571758453116],[73.60594934791311,-67.1711891400084],[73.61350244849905,-67.16692629774153],[73.6162490305303,-67.15893143774281],[73.61006922095999,-67.15653246314075],[73.59702295631155,-67.15466642914102],[73.57642359107717,-67.14826750297898],[73.56955713599905,-67.14986739352753],[73.55101770728811,-67.14906746150479],[73.54071802467092,-67.14586746837625],[73.53041834205374,-67.1386659331707],[73.51668543189749,-67.13626494423806],[73.51050562232717,-67.13279642782085],[73.49333948463186,-67.1311954061479],[73.48029321998342,-67.12185399870421],[73.47136682838186,-67.12078617939795],[73.46518701881155,-67.11758243850117],[73.44115442603811,-67.1162474211762],[73.43154138892874,-67.11304307888663],[73.39171594947561,-67.11331012362629],[73.38210291236624,-67.11197487044389],[73.36150354713186,-67.11491233014944],[73.33815759986624,-67.11331012362629],[73.32373804420217,-67.12665860200036],[73.31687158912406,-67.1285268009643]]]}"
