system:index,.geo
0,"{""type"":""Polygon"",""coordinates"":[[[-105.77570809201345,-74.38885794983851],[-105.77708138302908,-74.39366154005425],[-105.79012764767751,-74.40067957928929],[-105.81553353146657,-74.41636668534736],[-105.81416024045096,-74.42245282689625],[-105.80523384884938,-74.4311169662439],[-105.80111397580252,-74.43848699978471],[-105.79562081174002,-74.4500879031942],[-105.7619751818572,-74.44695833189313],[-105.74892891720877,-74.44217074046257],[-105.74618233517751,-74.43609211218474],[-105.75442208127127,-74.43185412275952],[-105.75373543576346,-74.42558720721279],[-105.74618233517751,-74.41931783140245],[-105.73794258908377,-74.40418744472117],[-105.7393158800994,-74.39698625814465],[-105.75030220822438,-74.39273788465674],[-105.74137581662282,-74.38645561409875],[-105.74686898068532,-74.377952146575],[-105.74961556271657,-74.3746234736373],[-105.77570809201345,-74.38885794983851]]]}"
